Intervalo de datas,Termo de pesquisa,Identificador da campanha,Nome da campanha,ID do grupo de anúncios,Nome do grupo de anúncios,Segmentação,Tipo de correspondência de segmentação-Targeting match type,ID do portfólio,Nome do portfólio,SKU do produto anunciado-Advertised product SKU,Moeda do orçamento,Impressões,Cliques,CPC,CTR,Custo total,Vendas,ROAS,Compras,Unidades vendidas,Taxa de compra em relação aos cliques
29 de ago. de 2026 - 29 de ago. de 2026,lixeira de inox pequena odonto,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,1,1,0.17000,100.0000%,0.17,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 26 de ago. de 2026,B0FJJBXMM8,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-B,BRL,4,1,0.80000,25.0000%,0.80,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 19 de set. de 2026,B09XVP1BYN,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,18,1,0.71000,5.5556%,0.71,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 20 de set. de 2026,lixeira inox 30 litros com pedal,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,54,1,0.80000,1.8519%,0.80,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 26 de ago. de 2026,lixeira para banheiro inox sem tampa,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030,BRL,10,1,0.79000,10.0000%,0.79,0.00,0.00000,0,0,0.0000%
2 de set. de 2026 - 2 de set. de 2026,trash bin 60l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.27000,100.0000%,0.27,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 19 de set. de 2026,B0H5CYQBP5,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,75,1,0.26000,1.3333%,0.26,0.00,0.00000,0,0,0.0000%
20 de set. de 2026 - 20 de set. de 2026,lixeira inox 7l basculante quadrado,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030,BRL,1,1,0.56000,100.0000%,0.56,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 20 de set. de 2026,lixeira 100l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L4080-A,BRL,100,1,0.80000,1.0000%,0.80,0.00,0.00000,0,0,0.0000%
3 de set. de 2026 - 14 de set. de 2026,lixeira 20l redonda,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2440,BRL,3,1,0.10000,33.3333%,0.10,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 17 de set. de 2026,lixeira 40 litros com pedal,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,15,1,0.38000,6.6667%,0.38,0.00,0.00000,0,0,0.0000%
5 de set. de 2026 - 5 de set. de 2026,organizador de fios parede,"=""234950194216241""",campanha automática individual- SP-PP-o59/09,"=""559914515436204""",campanha automática individual- SP-PP-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,1,1,1.57000,100.0000%,1.57,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 19 de set. de 2026,lixeira de embutir 5 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-05,BRL,52,1,0.80000,1.9231%,0.80,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 26 de ago. de 2026,lixeira para cozinha tramontina,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.75000,100.0000%,0.75,0.00,0.00000,0,0,0.0000%
10 de set. de 2026 - 10 de set. de 2026,lixeira de inox 30 litros quadrado,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
20 de set. de 2026 - 20 de set. de 2026,lixeira basculante inox 10l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030,BRL,1,1,0.79000,100.0000%,0.79,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 18 de set. de 2026,lixeira para cozinha 10l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030,BRL,4,1,0.80000,25.0000%,0.80,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 18 de set. de 2026,lixeira para area externa,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2470-CZ,BRL,7,1,0.75000,14.2857%,0.75,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 28 de ago. de 2026,B07GYTMZVK,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2440-B,BRL,24,1,0.74000,4.1667%,0.74,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 20 de set. de 2026,B0BHMZBZW9,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,255,1,0.77000,0.3922%,0.77,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 19 de set. de 2026,sapateira basculante,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2430-B,BRL,45,1,0.69000,2.2222%,0.69,0.00,0.00000,0,0,0.0000%
2 de set. de 2026 - 2 de set. de 2026,lixeira de banheiro tampa redonda 10l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,2,1,0.80000,50.0000%,0.80,0.00,0.00000,0,0,0.0000%
31 de ago. de 2026 - 31 de ago. de 2026,suporte para guarda chuva 60 cm,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,PG2460,BRL,1,1,0.10000,100.0000%,0.10,0.00,0.00000,0,0,0.0000%
31 de ago. de 2026 - 31 de ago. de 2026,lixeira inox tampa 5l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-T,BRL,1,1,0.76000,100.0000%,0.76,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 28 de ago. de 2026,B0BSNVT11K,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2440,BRL,6,1,0.76000,16.6667%,0.76,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 23 de ago. de 2026,B076TQWDX3,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,1,1,0.55000,100.0000%,0.55,0.00,0.00000,0,0,0.0000%
6 de set. de 2026 - 6 de set. de 2026,lixeira cozinha 3l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,1,1,0.87000,100.0000%,0.87,0.00,0.00000,0,0,0.0000%
2 de set. de 2026 - 19 de set. de 2026,lixo para banheiro,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,10,1,0.76000,10.0000%,0.76,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 19 de set. de 2026,extintor de incêndio abc,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,8,1,0.87000,12.5000%,0.87,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 20 de set. de 2026,lixeira inox 50 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,13,1,0.80000,7.6923%,0.80,0.00,0.00000,0,0,0.0000%
10 de set. de 2026 - 17 de set. de 2026,extintores de incêndio,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,2,1,0.10000,50.0000%,0.10,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 20 de set. de 2026,lixo 100 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P4080,BRL,3,1,1.07000,33.3333%,1.07,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 20 de set. de 2026,B076T9QLJS,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,53,3,0.70333,5.6604%,2.11,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 20 de set. de 2026,lixinho de pia de cozinha,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025,BRL,17,1,0.58000,5.8824%,0.58,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 20 de set. de 2026,B0CYY5P6MR,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin=""B0CYY5P6MR""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,42,1,1.34000,2.3810%,1.34,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 20 de set. de 2026,porta guarda chuva,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,PG3060,BRL,215,1,0.80000,0.4651%,0.80,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 20 de set. de 2026,lixeira basculante redonda,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2430-B,BRL,2,1,0.80000,50.0000%,0.80,0.00,0.00000,0,0,0.0000%
29 de ago. de 2026 - 29 de ago. de 2026,lixeira com tampa banheiro,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,3,1,0.51000,33.3333%,0.51,0.00,0.00000,0,0,0.0000%
31 de ago. de 2026 - 20 de set. de 2026,porta extintor de incêndio,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,10,1,0.66000,10.0000%,0.66,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 20 de set. de 2026,lixeira dupla seletiva,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,2,1,0.80000,50.0000%,0.80,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 27 de ago. de 2026,saco de lixo pia,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,16,1,0.79000,6.2500%,0.79,0.00,0.00000,0,0,0.0000%
20 de set. de 2026 - 20 de set. de 2026,lixeira e aço inox com tampa banheiro,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,2,1,0.71000,50.0000%,0.71,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 18 de set. de 2026,B076PRGLGT,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,17,1,0.77000,5.8824%,0.77,0.00,0.00000,0,0,0.0000%
7 de set. de 2026 - 7 de set. de 2026,lixeira de banheiro inox 5 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030-A,BRL,1,1,0.76000,100.0000%,0.76,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 18 de set. de 2026,lixeira 3 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,11,1,0.51000,9.0909%,0.51,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 26 de ago. de 2026,lixeira basculante 50 litros sanremo,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q3060-B,BRL,1,1,0.69000,100.0000%,0.69,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 19 de set. de 2026,B0F4SRV3MY,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,39,1,0.80000,2.5641%,0.80,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 9 de set. de 2026,lixeira para lavabo,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-A,BRL,14,1,1.07000,7.1429%,1.07,0.00,0.00000,0,0,0.0000%
29 de ago. de 2026 - 31 de ago. de 2026,lixeira tramontina 40 litros inox,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,2,1,0.52000,50.0000%,0.52,0.00,0.00000,0,0,0.0000%
2 de set. de 2026 - 15 de set. de 2026,ensacador de guarda-chuva,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EGC,BRL,4,1,0.28000,25.0000%,0.28,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 1 de set. de 2026,lixeira inox 7 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025,BRL,12,1,0.65000,8.3333%,0.65,0.00,0.00000,0,0,0.0000%
19 de set. de 2026 - 19 de set. de 2026,lixeira de inox 59 litros com tampa basculante,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3070-B,BRL,1,1,0.35000,100.0000%,0.35,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 17 de set. de 2026,suporte para extintor de incêndio,"=""128467924533879""",Campanha - Extintor Palavra-Chave Exato Manual,"=""246454765415283""",Campanha - Extintor Palavra-Chave Exato Manual,suporte para extintor de incêndio,EXACT,99873185432506,Campanhas Manuais Claude,PXP,BRL,42,2,1.24500,4.7619%,2.49,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 20 de set. de 2026,B09YDKHT3H,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin=""B09YDKHT3H""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,116,1,0.83000,0.8621%,0.83,0.00,0.00000,0,0,0.0000%
4 de set. de 2026 - 12 de set. de 2026,B09YDKHT3H,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,8,1,0.80000,12.5000%,0.80,0.00,0.00000,0,0,0.0000%
3 de set. de 2026 - 3 de set. de 2026,lixo cozinha 70l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,1,1,0.63000,100.0000%,0.63,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 22 de ago. de 2026,lixo cozinha 12 litros quadrada,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
30 de ago. de 2026 - 7 de set. de 2026,B0H3QLGVX5,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2460-CZ,BRL,3,1,0.49000,33.3333%,0.49,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 20 de set. de 2026,lixeira brinox,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,48,4,0.68750,8.3333%,2.75,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 18 de set. de 2026,lixeira 2 compartimentos inox,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,5,1,0.67000,20.0000%,0.67,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 3 de set. de 2026,B0BLZMYDRK,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2025,BRL,7,1,0.80000,14.2857%,0.80,0.00,0.00000,0,0,0.0000%
22 de ago. de 2026 - 19 de set. de 2026,B0CYY5P6MR,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,49,1,0.80000,2.0408%,0.80,0.00,0.00000,0,0,0.0000%
4 de set. de 2026 - 4 de set. de 2026,lixeira de inox banheiro,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,1,1,0.72000,100.0000%,0.72,0.00,0.00000,0,0,0.0000%
3 de set. de 2026 - 3 de set. de 2026,cesto lixo pia cozinha,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,1,1,0.73000,100.0000%,0.73,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 16 de set. de 2026,lixeira inox quadrada,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,11,2,0.66000,18.1818%,1.32,0.00,0.00000,0,0,0.0000%
28 de ago. de 2026 - 28 de ago. de 2026,lixeira 3 litros pia preto inox,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-B,BRL,2,1,0.79000,50.0000%,0.79,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 20 de set. de 2026,B0BSNVT11K,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0BSNVT11K""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,59,2,1.50000,3.3898%,3.00,0.00,0.00000,0,0,0.0000%
5 de set. de 2026 - 5 de set. de 2026,lixeira 5 l com tampa com aro dentro,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-T,BRL,3,1,0.39000,33.3333%,0.39,0.00,0.00000,0,0,0.0000%
16 de set. de 2026 - 16 de set. de 2026,lixeira 3 litros pia,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,1,1,0.10000,100.0000%,0.10,0.00,0.00000,0,0,0.0000%
31 de ago. de 2026 - 31 de ago. de 2026,lixeira coletor aço inox pilhas e baterias,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2460-CP,BRL,1,1,0.97000,100.0000%,0.97,0.00,0.00000,0,0,0.0000%
4 de set. de 2026 - 4 de set. de 2026,lixeira para cozinha inox 30 litros,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,1,1,0.55000,100.0000%,0.55,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 23 de ago. de 2026,lixeira inox 10l balde interno,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-05P,BRL,2,1,0.80000,50.0000%,0.80,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 27 de ago. de 2026,B0G51W62LD,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-05,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 20 de set. de 2026,lixeira brinox 5l,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,8,2,0.77000,25.0000%,1.54,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 20 de set. de 2026,relogio de parede,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,SP-PP,BRL,127,1,0.80000,0.7874%,0.80,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 24 de ago. de 2026,B0GWFQYLH5,"=""230543495581941""",campanha automatica geral DBA-o59/09,"=""306910018834945""",Campanha automatica geral DBA-o59/09,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2470-B,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
