Intervalo de datas,Termo de pesquisa,Identificador da campanha,Nome da campanha,ID do grupo de anúncios,Nome do grupo de anúncios,Segmentação,Tipo de correspondência de segmentação-Targeting match type,ID do portfólio,Nome do portfólio,SKU do produto anunciado-Advertised product SKU,Moeda do orçamento,Impressões,Cliques,CPC,CTR,Custo total,Vendas,ROAS,Compras,Unidades vendidas,Taxa de compra em relação aos cliques
27 de ago. de 2026 - 27 de ago. de 2026,B0FFSC2QNQ,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P1623,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 31 de ago. de 2026,B076JKNX9Q,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,29,1,0.36000,3.4483%,0.36,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 26 de ago. de 2026,lixeira retangular inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q3060-A,BRL,5,1,0.79000,20.0000%,0.79,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 25 de ago. de 2026,B0CS9QQ563,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2025,BRL,1,1,0.76000,100.0000%,0.76,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 27 de ago. de 2026,lixeira metal,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,2,1,0.66000,50.0000%,0.66,0.00,0.00000,0,0,0.0000%
28 de ago. de 2026 - 29 de ago. de 2026,lixeira 200 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P4080ALC,BRL,2,1,0.80000,50.0000%,0.80,0.00,0.00000,0,0,0.0000%
28 de ago. de 2026 - 28 de ago. de 2026,lixeira de inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-T,BRL,2,1,0.71000,50.0000%,0.71,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 28 de ago. de 2026,B076T75J4Q,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,5,1,0.80000,20.0000%,0.80,0.00,0.00000,0,0,0.0000%
30 de ago. de 2026 - 30 de ago. de 2026,lixo inox 50l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 27 de ago. de 2026,lixeira inox cozinha,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3070-B,BRL,2,1,0.51000,50.0000%,0.51,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 31 de ago. de 2026,B08D8QDY25,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,58,1,0.67000,1.7241%,0.67,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 24 de ago. de 2026,lixeira tramontina cozinha,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,2,1,0.49000,50.0000%,0.49,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 31 de ago. de 2026,mandalas decorativas parede,"=""234950194216241""",campanha automática individual- SP-PP-o425/08,"=""559914515436204""",campanha automática individual- SP-PP-o425/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,9,1,0.81000,11.1111%,0.81,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 31 de ago. de 2026,B0BHMZBZW9,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0BHMZBZW9""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,54,1,1.01000,1.8519%,1.01,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 27 de ago. de 2026,lixeira grande de aluminio 60 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,1,1,0.71000,100.0000%,0.71,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 30 de ago. de 2026,B0CYWTKLG4,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0G25FG1WH""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,6,1,1.10000,16.6667%,1.10,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 27 de ago. de 2026,saco de lixo pia,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,10,1,0.79000,10.0000%,0.79,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 31 de ago. de 2026,saboneteira parede,"=""234950194216241""",campanha automática individual- SP-PP-o425/08,"=""559914515436204""",campanha automática individual- SP-PP-o425/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,47,1,1.32000,2.1277%,1.32,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 26 de ago. de 2026,lixeira tramontina retangular,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2430-B,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 31 de ago. de 2026,B0BHXCJD1P,"=""78244851008766""",Campanha automática individual EGC,"=""394021670034987""",Campanha automática individual EGC,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,EGC,BRL,17,1,0.73000,5.8824%,0.73,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 26 de ago. de 2026,lixeira inox 7 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025,BRL,8,1,0.65000,12.5000%,0.65,0.00,0.00000,0,0,0.0000%
29 de ago. de 2026 - 29 de ago. de 2026,lixeira com tampa banheiro,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,3,1,0.51000,33.3333%,0.51,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 30 de ago. de 2026,B0H3G46Y3B,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0CHBGTLT1""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,18,1,1.10000,5.5556%,1.10,0.00,0.00000,0,0,0.0000%
27 de ago. de 2026 - 27 de ago. de 2026,lixeira inox 50 cm basculante,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3050-B,BRL,1,1,0.20000,100.0000%,0.20,0.00,0.00000,0,0,0.0000%
28 de ago. de 2026 - 28 de ago. de 2026,lixeira cozinha 3 l inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,3,1,0.79000,33.3333%,0.79,0.00,0.00000,0,0,0.0000%
29 de ago. de 2026 - 29 de ago. de 2026,lixeira para banheiro tramontina 12 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2425,BRL,1,1,0.58000,100.0000%,0.58,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 30 de ago. de 2026,lixo pia cozinha inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,2,1,0.59000,50.0000%,0.59,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 30 de ago. de 2026,B076PRGLGT,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,5,1,0.77000,20.0000%,0.77,0.00,0.00000,0,0,0.0000%
28 de ago. de 2026 - 28 de ago. de 2026,lixeira de inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2430,BRL,3,1,0.76000,33.3333%,0.76,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 31 de ago. de 2026,suporte extintor chão,"=""128467924533879""",Campanha - Extintor Palavra-Chave Exato Manual,"=""246454765415283""",Campanha - Extintor Palavra-Chave Exato Manual,suporte de extintor chão,EXACT,99873185432506,Campanhas Manuais Claude,PXP,BRL,7,1,0.65000,14.2857%,0.65,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 31 de ago. de 2026,lixeira banheiro 7 litros,"=""108804692555847""",Campanha de Palavra-Chave Lixeiras banheiro-O4 25/08,"=""28534619762262""",Campanha de Palavra-Chave Lixeiras banheiro-O425/08,lixeira banheiro 7 litros,EXACT,99873185432506,Campanhas Manuais Claude,L2025-T,BRL,37,1,2.66000,2.7027%,2.66,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 31 de ago. de 2026,B0BHMZBZW9,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,172,1,0.77000,0.5814%,0.77,0.00,0.00000,0,0,0.0000%
28 de ago. de 2026 - 28 de ago. de 2026,lixeira aço inox 45 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-03,BRL,1,1,0.71000,100.0000%,0.71,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 30 de ago. de 2026,coletor bituca cigarro,"=""227485829194320""",Campanha - Manual Bituqueiras Space,"=""179597446155591""",Manual Bituqueiras Space,coletor de bitucas,PHRASE,99873185432506,Campanhas Manuais Claude,SP-PP,BRL,2,1,0.82000,50.0000%,0.82,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 31 de ago. de 2026,B0CYWMQ93Y,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin=""B0CYWMQ93Y""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,32,1,0.48000,3.1250%,0.48,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 24 de ago. de 2026,lixeira inox 50 litros brinox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,1,1,1.07000,100.0000%,1.07,0.00,0.00000,0,0,0.0000%
29 de ago. de 2026 - 29 de ago. de 2026,B0H6L3552G,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-B,BRL,2,1,0.49000,50.0000%,0.49,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 30 de ago. de 2026,relogio de parede,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,SP-PP,BRL,58,1,0.80000,1.7241%,0.80,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 27 de ago. de 2026,B0FFSC2QNQ,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P4080,BRL,4,1,0.80000,25.0000%,0.80,0.00,0.00000,0,0,0.0000%
24 de ago. de 2026 - 24 de ago. de 2026,lixeira cozinha pia inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
30 de ago. de 2026 - 31 de ago. de 2026,B0GCL3BGTT,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0CXTQT2L3""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,10,1,1.08000,10.0000%,1.08,0.00,0.00000,0,0,0.0000%
25 de ago. de 2026 - 30 de ago. de 2026,lixeira inox 40l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,4,1,0.80000,25.0000%,0.80,0.00,0.00000,0,0,0.0000%
28 de ago. de 2026 - 28 de ago. de 2026,lixeira 3 litros pia preto inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-B,BRL,2,1,0.79000,50.0000%,0.79,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 28 de ago. de 2026,lixeira de cozinha inox 10 litros com pedal,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030-B,BRL,4,1,0.72000,25.0000%,0.72,0.00,0.00000,0,0,0.0000%
30 de ago. de 2026 - 30 de ago. de 2026,lixeira banheiro 10 com tampa,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030-T,BRL,1,1,0.66000,100.0000%,0.66,0.00,0.00000,0,0,0.0000%
26 de ago. de 2026 - 30 de ago. de 2026,lixeira 30l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,15,1,0.80000,6.6667%,0.80,0.00,0.00000,0,0,0.0000%
29 de ago. de 2026 - 30 de ago. de 2026,cinzeiro inox,"=""118770317056339""",Campanha de Produto Indicado- L2470-CZ-o425/08,"=""14733660752446""",Campanha de Produto Indicado- L2470-CZ-o425/08,"asin-expanded=""B0D2P99K92""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,L2470-CZ,BRL,3,1,0.10000,33.3333%,0.10,0.00,0.00000,0,0,0.0000%
